match_api_id,home_team_goals_difference,away_team_goals_difference,games_won_home_team,games_won_away_team,games_against_won,games_against_lost,League_1.0,League_1729.0
2027,489402.0,-7.0,1.0,1.0,4.0,0.0,0.0,0,1
2028,489403.0,8.0,15.0,8.0,7.0,0.0,1.0,0,1
2029,489404.0,5.0,-1.0,6.0,4.0,1.0,0.0,0,1
2031,489406.0,-10.0,-11.0,2.0,1.0,1.0,0.0,0,1
2032,489407.0,-8.0,4.0,1.0,5.0,0.0,1.0,0,1
2033,489408.0,-1.0,-8.0,3.0,1.0,1.0,0.0,0,1
2034,489409.0,-4.0,17.0,2.0,7.0,0.0,1.0,0,1
2036,489411.0,4.0,-13.0,5.0,1.0,0.0,0.0,0,1
2038,489413.0,15.0,6.0,7.0,6.0,0.0,1.0,0,1
2039,489414.0,18.0,5.0,7.0,6.0,0.0,1.0,0,1
2041,489416.0,5.0,-12.0,5.0,1.0,0.0,0.0,0,1
2042,489417.0,-10.0,-8.0,1.0,1.0,0.0,1.0,0,1
2043,489418.0,-2.0,-2.0,4.0,2.0,0.0,1.0,0,1
2044,489419.0,-4.0,-4.0,5.0,2.0,0.0,0.0,0,1
2045,489420.0,6.0,6.0,6.0,3.0,0.0,1.0,0,1
2046,489421.0,-7.0,7.0,1.0,7.0,0.0,1.0,0,1
2047,489422.0,-15.0,-6.0,1.0,2.0,1.0,0.0,0,1
2048,489072.0,2.0,1.0,2.0,1.0,0.0,0.0,0,1
2049,489073.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0,1
2050,489074.0,-2.0,-4.0,1.0,1.0,0.0,0.0,0,1
2051,489075.0,0.0,5.0,0.0,2.0,0.0,0.0,0,1
2052,489076.0,-2.0,3.0,1.0,2.0,0.0,0.0,0,1
2053,489077.0,0.0,1.0,1.0,1.0,0.0,0.0,0,1
2054,489078.0,-2.0,4.0,0.0,2.0,0.0,0.0,0,1
2055,489079.0,-2.0,1.0,1.0,2.0,0.0,0.0,0,1
2056,489080.0,-2.0,-3.0,1.0,1.0,0.0,0.0,0,1
2057,489081.0,3.0,0.0,1.0,1.0,0.0,0.0,0,1
2058,489082.0,3.0,-3.0,3.0,1.0,0.0,0.0,0,1
2059,489083.0,0.0,0.0,1.0,2.0,0.0,0.0,0,1
2060,489084.0,-3.0,3.0,0.0,1.0,0.0,0.0,0,1
2061,489085.0,3.0,-3.0,2.0,1.0,0.0,0.0,0,1
2062,489086.0,-2.0,-1.0,0.0,2.0,0.0,0.0,0,1
2063,489087.0,-6.0,1.0,1.0,2.0,0.0,0.0,0,1
2064,489088.0,0.0,7.0,1.0,3.0,0.0,0.0,0,1
2065,489089.0,-1.0,0.0,1.0,1.0,0.0,0.0,0,1
2066,489090.0,-3.0,-2.0,2.0,2.0,0.0,0.0,0,1
2067,489091.0,7.0,0.0,3.0,1.0,0.0,0.0,0,1
2068,489092.0,0.0,-2.0,1.0,1.0,0.0,0.0,0,1
2069,489093.0,9.0,-3.0,4.0,2.0,0.0,0.0,0,1
2070,489094.0,1.0,2.0,2.0,2.0,0.0,0.0,0,1
2071,489095.0,-2.0,3.0,2.0,3.0,0.0,0.0,0,1
2072,489096.0,-2.0,-2.0,2.0,1.0,0.0,0.0,0,1
2074,489098.0,0.0,5.0,2.0,3.0,0.0,0.0,0,1
2075,489099.0,-7.0,-3.0,2.0,0.0,0.0,0.0,0,1
2076,489100.0,-3.0,7.0,1.0,3.0,0.0,0.0,0,1
2077,489101.0,3.0,4.0,1.0,1.0,0.0,0.0,0,1
2079,489103.0,-5.0,-2.0,0.0,3.0,0.0,0.0,0,1
2080,489104.0,6.0,-4.0,4.0,1.0,0.0,0.0,0,1
2081,489105.0,-4.0,-5.0,2.0,1.0,0.0,0.0,0,1
2082,489106.0,3.0,5.0,1.0,4.0,0.0,0.0,0,1
2083,489107.0,-5.0,2.0,2.0,2.0,0.0,0.0,0,1
2084,489108.0,-1.0,-1.0,2.0,2.0,0.0,0.0,0,1
2085,489109.0,-5.0,-5.0,3.0,1.0,0.0,0.0,0,1
2086,489110.0,4.0,-3.0,2.0,2.0,0.0,0.0,0,1
2087,489111.0,9.0,2.0,4.0,3.0,0.0,0.0,0,1
2088,489112.0,4.0,0.0,3.0,3.0,0.0,0.0,0,1
2089,489113.0,8.0,-4.0,4.0,2.0,0.0,0.0,0,1
2090,489114.0,6.0,3.0,5.0,2.0,0.0,0.0,0,1
2091,489115.0,0.0,-4.0,3.0,4.0,0.0,0.0,0,1
2092,489116.0,-2.0,11.0,3.0,5.0,0.0,0.0,0,1
2093,489117.0,-5.0,2.0,1.0,1.0,0.0,0.0,0,1
2096,489120.0,-1.0,4.0,4.0,4.0,0.0,0.0,0,1
2097,489121.0,-6.0,-6.0,1.0,0.0,0.0,0.0,0,1
2099,489123.0,-7.0,-2.0,0.0,2.0,0.0,0.0,0,1
2100,489124.0,3.0,10.0,4.0,5.0,0.0,0.0,0,1
2101,489125.0,-6.0,8.0,2.0,4.0,0.0,0.0,0,1
2102,489126.0,2.0,-5.0,1.0,2.0,0.0,0.0,0,1
2104,489128.0,-4.0,0.0,3.0,5.0,0.0,0.0,0,1
2105,489129.0,-4.0,-2.0,4.0,2.0,0.0,0.0,0,1
2106,489130.0,2.0,0.0,2.0,3.0,0.0,0.0,0,1
2107,489131.0,16.0,7.0,6.0,6.0,0.0,0.0,0,1
2108,658571.0,7.0,0.0,7.0,0.0,0.0,0.0,0,1
2109,658574.0,-1.0,20.0,5.0,8.0,1.0,1.0,0,1
2110,658575.0,-9.0,-13.0,2.0,2.0,1.0,0.0,0,1
2111,658576.0,8.0,16.0,4.0,7.0,0.0,1.0,0,1
2112,658577.0,0.0,5.0,0.0,5.0,0.0,0.0,0,1
2113,658578.0,-5.0,0.0,4.0,5.0,0.0,1.0,0,1
2114,658579.0,-4.0,-4.0,1.0,2.0,1.0,0.0,0,1
2115,658580.0,-6.0,5.0,2.0,6.0,0.0,1.0,0,1
2116,658581.0,3.0,0.0,6.0,0.0,0.0,0.0,0,1
2117,658582.0,11.0,-7.0,8.0,1.0,1.0,0.0,0,1
2118,658699.0,-5.0,-6.0,4.0,4.0,0.0,0.0,0,1
2119,658700.0,14.0,-4.0,8.0,4.0,0.0,0.0,0,1
2120,658701.0,-3.0,0.0,2.0,4.0,0.0,2.0,0,1
2121,658702.0,-5.0,1.0,2.0,5.0,0.0,0.0,0,1
2122,658703.0,2.0,-6.0,6.0,3.0,1.0,1.0,0,1
2123,658704.0,-3.0,19.0,2.0,7.0,0.0,1.0,0,1
2124,658705.0,-7.0,6.0,2.0,6.0,0.0,0.0,0,1
2125,658706.0,-15.0,-11.0,2.0,1.0,0.0,0.0,0,1
2126,658707.0,11.0,13.0,6.0,8.0,2.0,0.0,0,1
2127,658708.0,7.0,-3.0,6.0,4.0,0.0,1.0,0,1
2128,658709.0,-10.0,-5.0,1.0,4.0,0.0,2.0,0,1
2129,658710.0,10.0,-11.0,7.0,3.0,2.0,0.0,0,1
2130,658711.0,-4.0,11.0,3.0,6.0,0.0,1.0,0,1
2131,658712.0,-1.0,6.0,4.0,6.0,0.0,1.0,0,1
2132,658713.0,-7.0,-14.0,4.0,2.0,0.0,0.0,0,1
2133,658714.0,-2.0,16.0,3.0,8.0,0.0,2.0,0,1
2134,658715.0,-4.0,8.0,3.0,6.0,0.0,0.0,0,1
2135,658716.0,19.0,0.0,7.0,5.0,0.0,0.0,0,1
2136,658717.0,-2.0,-7.0,4.0,2.0,0.0,0.0,0,1
2137,658718.0,3.0,-3.0,5.0,2.0,0.0,1.0,0,1
2138,658719.0,-11.0,0.0,3.0,4.0,0.0,1.0,0,1
2139,658720.0,-15.0,-4.0,2.0,3.0,0.0,1.0,0,1
2140,658721.0,-5.0,19.0,2.0,7.0,0.0,0.0,0,1
2141,658722.0,-5.0,-3.0,1.0,3.0,0.0,1.0,0,1
2142,658723.0,-1.0,2.0,5.0,4.0,0.0,1.0,0,1
2143,658724.0,7.0,-5.0,5.0,5.0,0.0,0.0,0,1
2144,658725.0,10.0,-3.0,6.0,3.0,0.0,0.0,0,1
2145,658726.0,6.0,-5.0,5.0,3.0,1.0,0.0,0,1
2146,658727.0,-13.0,-5.0,3.0,2.0,1.0,1.0,0,1
2147,658728.0,19.0,11.0,8.0,7.0,0.0,1.0,0,1
2148,658729.0,-4.0,-1.0,2.0,3.0,0.0,0.0,0,1
2149,658730.0,2.0,17.0,4.0,7.0,0.0,0.0,0,1
2150,658791.0,-1.0,-6.0,3.0,2.0,0.0,1.0,0,1
2151,658792.0,-3.0,8.0,5.0,5.0,0.0,0.0,0,1
2152,658793.0,18.0,-9.0,8.0,1.0,0.0,0.0,0,1
2153,658794.0,-10.0,-5.0,3.0,1.0,1.0,1.0,0,1
2154,658795.0,6.0,5.0,5.0,4.0,1.0,0.0,0,1
2155,658796.0,11.0,3.0,7.0,4.0,1.0,0.0,0,1
2156,658797.0,0.0,-10.0,5.0,3.0,0.0,1.0,0,1
2157,658798.0,-8.0,-9.0,3.0,4.0,0.0,0.0,0,1
2158,658799.0,-4.0,9.0,2.0,7.0,0.0,2.0,0,1
2159,658800.0,-5.0,-4.0,1.0,4.0,0.0,0.0,0,1
2160,658801.0,-12.0,-3.0,1.0,3.0,0.0,0.0,0,1
2161,658802.0,4.0,-10.0,3.0,3.0,1.0,0.0,0,1
2162,658803.0,5.0,-9.0,4.0,3.0,2.0,0.0,0,1
2163,658804.0,-1.0,8.0,3.0,5.0,0.0,1.0,0,1
2164,658805.0,-9.0,0.0,5.0,4.0,1.0,1.0,0,1
2165,658806.0,6.0,4.0,4.0,5.0,1.0,1.0,0,1
2166,658807.0,13.0,20.0,6.0,8.0,1.0,1.0,0,1
2167,658808.0,-13.0,2.0,3.0,4.0,0.0,0.0,0,1
2168,658809.0,-6.0,-7.0,2.0,3.0,0.0,0.0,0,1
2169,658810.0,-2.0,11.0,2.0,7.0,0.0,2.0,0,1
2170,658811.0,-11.0,-1.0,4.0,4.0,0.0,0.0,0,1
2171,658812.0,-13.0,-8.0,1.0,3.0,0.0,0.0,0,1
2172,658813.0,3.0,20.0,2.0,8.0,0.0,2.0,0,1
2173,658814.0,4.0,2.0,3.0,4.0,0.0,1.0,0,1
2174,658815.0,-2.0,3.0,3.0,4.0,1.0,0.0,0,1
2175,658816.0,-11.0,9.0,4.0,5.0,0.0,2.0,0,1
2176,658817.0,5.0,-7.0,3.0,3.0,2.0,0.0,0,1
2177,658818.0,11.0,-1.0,6.0,3.0,1.0,1.0,0,1
2178,658819.0,13.0,6.0,7.0,3.0,1.0,0.0,0,1
2179,658820.0,-2.0,-13.0,3.0,3.0,1.0,0.0,0,1
2180,658821.0,-2.0,-3.0,3.0,3.0,0.0,1.0,0,1
2181,658822.0,2.0,-10.0,3.0,2.0,0.0,0.0,0,1
2182,658823.0,5.0,15.0,4.0,7.0,0.0,0.0,0,1
2183,658824.0,-9.0,-8.0,3.0,4.0,0.0,1.0,0,1
2184,658825.0,18.0,-5.0,7.0,2.0,0.0,0.0,0,1
2185,658826.0,-6.0,6.0,3.0,4.0,0.0,0.0,0,1
2187,658828.0,1.0,-5.0,5.0,2.0,0.0,0.0,0,1
2189,658830.0,0.0,8.0,3.0,4.0,0.0,2.0,0,1
2190,658831.0,-2.0,7.0,3.0,4.0,0.0,1.0,0,1
2191,658832.0,11.0,-10.0,6.0,2.0,0.0,0.0,0,1
2192,658833.0,-11.0,1.0,2.0,4.0,0.0,1.0,0,1
2193,658834.0,-2.0,12.0,3.0,7.0,0.0,0.0,0,1
2194,658835.0,-10.0,-4.0,2.0,2.0,2.0,0.0,0,1
2195,658836.0,1.0,-9.0,5.0,3.0,0.0,0.0,0,1
2196,658837.0,3.0,-9.0,3.0,3.0,1.0,0.0,0,1
2197,658838.0,15.0,-1.0,6.0,3.0,2.0,0.0,0,1
2198,658839.0,11.0,-4.0,6.0,3.0,1.0,1.0,0,1
2199,658840.0,-10.0,-4.0,2.0,2.0,0.0,0.0,0,1
2200,658841.0,-7.0,-6.0,1.0,2.0,1.0,0.0,0,1
2201,658842.0,-6.0,18.0,2.0,7.0,0.0,0.0,0,1
2202,658843.0,-1.0,-1.0,3.0,3.0,0.0,2.0,0,1
2204,658845.0,7.0,12.0,4.0,6.0,1.0,1.0,0,1
2205,658846.0,-6.0,3.0,1.0,6.0,0.0,0.0,0,1
2206,658847.0,-6.0,3.0,3.0,3.0,1.0,1.0,0,1
2207,658848.0,10.0,-2.0,5.0,3.0,0.0,1.0,0,1
2208,658849.0,-12.0,-9.0,2.0,2.0,1.0,1.0,0,1
2209,658850.0,-5.0,0.0,2.0,3.0,1.0,0.0,0,1
2210,658851.0,-5.0,-6.0,2.0,1.0,0.0,1.0,0,1
2212,658920.0,-1.0,-7.0,3.0,3.0,0.0,0.0,0,1
2213,658921.0,-8.0,9.0,2.0,6.0,0.0,2.0,0,1
2214,658922.0,10.0,8.0,5.0,4.0,1.0,0.0,0,1
2215,658923.0,-7.0,-8.0,1.0,3.0,0.0,0.0,0,1
2216,658924.0,4.0,16.0,6.0,6.0,0.0,0.0,0,1
2217,658925.0,10.0,10.0,6.0,5.0,0.0,1.0,0,1
2218,658583.0,10.0,-10.0,6.0,2.0,3.0,0.0,0,1
2219,658584.0,-3.0,11.0,3.0,8.0,0.0,1.0,0,1
2220,658585.0,-4.0,5.0,1.0,5.0,0.0,1.0,0,1
2221,658586.0,0.0,-6.0,3.0,5.0,0.0,2.0,0,1
2222,658587.0,-1.0,-7.0,0.0,2.0,0.0,0.0,0,1
2223,658588.0,-9.0,0.0,0.0,6.0,1.0,1.0,0,1
2224,658589.0,-2.0,11.0,0.0,8.0,0.0,0.0,0,1
2225,658590.0,-10.0,-2.0,3.0,0.0,0.0,0.0,0,1
2226,658591.0,21.0,3.0,8.0,6.0,0.0,0.0,0,1
2227,658592.0,7.0,12.0,5.0,7.0,1.0,2.0,0,1
2228,658926.0,-9.0,2.0,3.0,2.0,0.0,1.0,0,1
2229,658927.0,8.0,-3.0,4.0,3.0,2.0,0.0,0,1
2230,658928.0,-1.0,6.0,3.0,6.0,0.0,0.0,0,1
2231,658929.0,-1.0,11.0,3.0,6.0,0.0,3.0,0,1
2232,658930.0,-6.0,-6.0,1.0,1.0,0.0,1.0,0,1
2233,658931.0,17.0,8.0,6.0,4.0,2.0,0.0,0,1
2234,658932.0,-9.0,-8.0,2.0,2.0,1.0,1.0,0,1
2235,658933.0,-4.0,-5.0,2.0,2.0,0.0,2.0,0,1
2236,658934.0,7.0,2.0,5.0,4.0,1.0,1.0,0,1
2237,658935.0,10.0,-11.0,6.0,2.0,3.0,0.0,0,1
2238,658936.0,-7.0,2.0,2.0,3.0,1.0,1.0,0,1
2239,658937.0,-5.0,-5.0,2.0,2.0,1.0,0.0,0,1
2240,658938.0,6.0,-2.0,3.0,2.0,2.0,0.0,0,1
2241,658939.0,3.0,10.0,4.0,4.0,1.0,2.0,0,1
2242,658940.0,-11.0,13.0,1.0,6.0,0.0,2.0,0,1
2243,658941.0,-4.0,-8.0,2.0,2.0,2.0,0.0,0,1
2244,658942.0,-15.0,1.0,1.0,3.0,0.0,1.0,0,1
2245,658943.0,-11.0,-8.0,0.0,3.0,1.0,1.0,0,1
2246,658944.0,6.0,17.0,6.0,7.0,0.0,1.0,0,1
2247,658945.0,14.0,-3.0,7.0,2.0,2.0,0.0,0,1
2248,658946.0,-11.0,-3.0,2.0,3.0,0.0,1.0,0,1
2249,658947.0,-2.0,1.0,3.0,4.0,0.0,1.0,0,1
2250,658948.0,9.0,-8.0,4.0,2.0,2.0,1.0,0,1
2251,658949.0,-12.0,-16.0,3.0,2.0,1.0,0.0,0,1
2252,658950.0,15.0,-6.0,6.0,1.0,0.0,1.0,0,1
2253,658951.0,-3.0,7.0,2.0,3.0,1.0,1.0,0,1
2254,658952.0,13.0,-6.0,6.0,1.0,2.0,0.0,0,1
2255,658953.0,-9.0,11.0,2.0,6.0,0.0,2.0,0,1
2256,658954.0,-7.0,4.0,1.0,3.0,2.0,1.0,0,1
2257,658955.0,6.0,-5.0,5.0,3.0,1.0,1.0,0,1
2258,658956.0,-14.0,5.0,3.0,5.0,0.0,1.0,0,1
2259,658957.0,11.0,2.0,4.0,3.0,0.0,1.0,0,1
2260,658958.0,0.0,8.0,2.0,5.0,1.0,1.0,0,1
2261,658959.0,-4.0,-6.0,3.0,2.0,0.0,2.0,0,1
2262,658960.0,19.0,-6.0,7.0,2.0,3.0,0.0,0,1
2263,658961.0,-13.0,-11.0,1.0,0.0,0.0,0.0,0,1
2264,658962.0,-2.0,-10.0,2.0,1.0,1.0,0.0,0,1
2265,658963.0,14.0,6.0,6.0,6.0,0.0,0.0,0,1
2266,658964.0,-7.0,-16.0,1.0,2.0,1.0,1.0,0,1
2267,658965.0,7.0,13.0,5.0,7.0,1.0,1.0,0,1
2268,658966.0,-5.0,-3.0,2.0,2.0,1.0,0.0,0,1
2269,658967.0,-13.0,3.0,2.0,3.0,1.0,2.0,0,1
2270,658968.0,-12.0,-3.0,1.0,2.0,1.0,1.0,0,1
2271,658969.0,5.0,-8.0,3.0,2.0,2.0,1.0,0,1
2272,658970.0,5.0,-8.0,5.0,2.0,3.0,0.0,0,1
2273,658971.0,-11.0,-11.0,1.0,3.0,0.0,0.0,0,1
2274,658972.0,1.0,3.0,3.0,4.0,1.0,1.0,0,1
2275,658973.0,-12.0,16.0,0.0,6.0,0.0,1.0,0,1
2276,658974.0,16.0,20.0,7.0,7.0,1.0,1.0,0,1
2277,658975.0,3.0,11.0,6.0,4.0,0.0,1.0,0,1
2278,658976.0,19.0,-8.0,7.0,2.0,3.0,0.0,0,1
2279,658977.0,-3.0,-3.0,2.0,2.0,1.0,1.0,0,1
2280,658978.0,-10.0,-14.0,1.0,2.0,0.0,1.0,0,1
2281,658979.0,3.0,5.0,3.0,5.0,1.0,1.0,0,1
2282,659020.0,-13.0,-5.0,0.0,2.0,0.0,1.0,0,1
2283,659063.0,10.0,12.0,5.0,6.0,2.0,1.0,0,1
2284,659064.0,-6.0,-3.0,2.0,3.0,0.0,2.0,0,1
2285,659065.0,-12.0,7.0,0.0,4.0,0.0,1.0,0,1
2286,659066.0,5.0,5.0,5.0,4.0,2.0,0.0,0,1
2287,659067.0,2.0,-7.0,5.0,3.0,1.0,0.0,0,1
2288,659068.0,9.0,6.0,5.0,6.0,1.0,0.0,0,1
2289,659069.0,-4.0,-10.0,2.0,1.0,0.0,0.0,0,1
2290,659070.0,-8.0,2.0,1.0,5.0,0.0,1.0,0,1
2291,659071.0,-7.0,3.0,3.0,3.0,1.0,0.0,0,1
2292,659072.0,-6.0,1.0,2.0,3.0,0.0,1.0,0,1
2293,659073.0,-10.0,-11.0,2.0,0.0,1.0,0.0,0,1
2294,659074.0,-6.0,-11.0,2.0,1.0,1.0,0.0,0,1
2295,659075.0,5.0,20.0,5.0,7.0,1.0,1.0,0,1
2296,659076.0,6.0,13.0,4.0,6.0,0.0,0.0,0,1
2297,659077.0,6.0,-4.0,4.0,2.0,1.0,1.0,0,1
2298,659078.0,-1.0,-1.0,3.0,4.0,0.0,1.0,0,1
2299,659079.0,-12.0,0.0,1.0,2.0,1.0,1.0,0,1
2300,659080.0,-2.0,-9.0,2.0,1.0,1.0,1.0,0,1
2301,659081.0,-5.0,-5.0,3.0,2.0,1.0,0.0,0,1
2302,659082.0,7.0,21.0,5.0,7.0,0.0,2.0,0,1
2303,659083.0,10.0,-10.0,6.0,0.0,0.0,1.0,0,1
2304,659084.0,-6.0,2.0,1.0,3.0,1.0,1.0,0,1
2305,659085.0,-7.0,12.0,3.0,6.0,0.0,1.0,0,1
2306,659086.0,8.0,6.0,5.0,6.0,0.0,1.0,0,1
2307,659087.0,2.0,-11.0,4.0,1.0,0.0,0.0,0,1
2308,659088.0,-11.0,-3.0,0.0,3.0,1.0,1.0,0,1
2309,659089.0,6.0,9.0,4.0,6.0,0.0,1.0,0,1
2310,659090.0,3.0,9.0,3.0,6.0,1.0,2.0,0,1
2311,659091.0,16.0,2.0,6.0,3.0,3.0,0.0,0,1
2312,659092.0,5.0,-1.0,5.0,4.0,2.0,0.0,0,1
2313,659093.0,-12.0,0.0,2.0,4.0,0.0,3.0,0,1
2314,659094.0,13.0,8.0,6.0,5.0,2.0,1.0,0,1
2315,659095.0,-3.0,-9.0,3.0,1.0,1.0,0.0,0,1
2316,659096.0,-14.0,-13.0,1.0,1.0,0.0,1.0,0,1
2317,659097.0,-10.0,-10.0,1.0,2.0,0.0,1.0,0,1
2318,659098.0,-9.0,8.0,1.0,6.0,0.0,2.0,0,1
2319,659099.0,1.0,-9.0,3.0,2.0,0.0,3.0,0,1
2320,659100.0,9.0,8.0,5.0,8.0,0.0,2.0,0,1
2321,659101.0,-11.0,13.0,2.0,6.0,0.0,3.0,0,1
2322,659102.0,8.0,-12.0,6.0,1.0,1.0,1.0,0,1
2323,659103.0,-2.0,-5.0,4.0,3.0,0.0,1.0,0,1
2324,659104.0,5.0,-3.0,3.0,2.0,3.0,0.0,0,1
2325,659105.0,8.0,-15.0,6.0,1.0,0.0,0.0,0,1
2326,659106.0,-8.0,22.0,2.0,7.0,0.0,1.0,0,1
2327,659107.0,-4.0,-8.0,3.0,2.0,1.0,1.0,0,1
2328,658593.0,17.0,-9.0,7.0,1.0,2.0,0.0,0,1
2329,658594.0,22.0,-9.0,8.0,2.0,1.0,0.0,0,1
2330,658595.0,-2.0,-7.0,3.0,4.0,1.0,0.0,0,1
2331,658596.0,7.0,3.0,6.0,6.0,0.0,1.0,0,1
2332,658597.0,0.0,-1.0,5.0,1.0,0.0,0.0,0,1
2333,658598.0,4.0,12.0,6.0,8.0,0.0,1.0,0,1
2334,658599.0,0.0,1.0,1.0,6.0,0.0,0.0,0,1
2335,658600.0,-13.0,-3.0,0.0,1.0,0.0,1.0,0,1
2336,658601.0,-1.0,1.0,1.0,3.0,0.0,0.0,0,1
2337,658602.0,-12.0,12.0,2.0,8.0,0.0,2.0,0,1
2338,659108.0,5.0,0.0,4.0,4.0,2.0,1.0,0,1
2339,659109.0,-5.0,10.0,1.0,6.0,0.0,0.0,0,1
2340,659110.0,2.0,4.0,3.0,4.0,1.0,1.0,0,1
2341,659111.0,21.0,-3.0,7.0,3.0,1.0,2.0,0,1
2342,659112.0,5.0,-14.0,5.0,1.0,2.0,1.0,0,1
2343,659113.0,-13.0,7.0,1.0,6.0,1.0,2.0,0,1
2344,659114.0,-2.0,12.0,4.0,7.0,0.0,0.0,0,1
2345,659115.0,-10.0,-8.0,3.0,2.0,0.0,1.0,0,1
2346,659116.0,-15.0,-11.0,1.0,1.0,0.0,1.0,0,1
2347,659117.0,11.0,0.0,6.0,3.0,0.0,0.0,0,1
2348,659118.0,-10.0,-14.0,1.0,1.0,1.0,0.0,0,1
2349,659119.0,-5.0,-2.0,1.0,4.0,0.0,1.0,0,1
2350,659120.0,8.0,-5.0,7.0,2.0,1.0,0.0,0,1
2351,659121.0,2.0,-8.0,3.0,2.0,0.0,0.0,0,1
2352,659122.0,-2.0,14.0,4.0,7.0,0.0,1.0,0,1
2353,659123.0,-15.0,-12.0,1.0,1.0,0.0,0.0,0,1
2354,659125.0,10.0,-4.0,6.0,4.0,2.0,1.0,0,1
2355,659126.0,-5.0,9.0,3.0,5.0,1.0,0.0,0,1
2356,659127.0,19.0,7.0,7.0,5.0,0.0,3.0,0,1
2357,659128.0,3.0,7.0,3.0,5.0,2.0,1.0,0,1
2358,659129.0,6.0,2.0,5.0,2.0,1.0,1.0,0,1
2359,659130.0,2.0,-8.0,4.0,2.0,1.0,1.0,0,1
2360,659131.0,6.0,-16.0,5.0,2.0,1.0,1.0,0,1
2361,659132.0,-7.0,20.0,3.0,8.0,0.0,3.0,0,1
2362,659133.0,-7.0,1.0,2.0,2.0,1.0,1.0,0,1
2363,659134.0,-1.0,12.0,3.0,7.0,0.0,0.0,0,1
2364,659135.0,-13.0,-5.0,1.0,3.0,2.0,1.0,0,1
2365,659136.0,13.0,6.0,6.0,3.0,2.0,1.0,0,1
2366,659137.0,-12.0,2.0,1.0,5.0,0.0,1.0,0,1
2367,659138.0,-6.0,8.0,3.0,7.0,0.0,1.0,0,1
2368,659139.0,1.0,8.0,2.0,6.0,1.0,1.0,0,1
2369,659140.0,2.0,-11.0,3.0,2.0,1.0,1.0,0,1
2370,659141.0,-16.0,1.0,2.0,5.0,1.0,2.0,0,1
2371,659142.0,21.0,16.0,8.0,6.0,1.0,1.0,0,1
2372,659143.0,-5.0,-10.0,3.0,2.0,1.0,0.0,0,1
2373,659144.0,10.0,-8.0,6.0,2.0,2.0,0.0,0,1
2375,659146.0,-9.0,0.0,3.0,3.0,0.0,2.0,0,1
2376,659147.0,-3.0,7.0,3.0,5.0,0.0,0.0,0,1
2377,659148.0,6.0,-1.0,6.0,3.0,1.0,0.0,0,1
2378,659149.0,-8.0,3.0,2.0,3.0,1.0,0.0,0,1
2379,659150.0,-2.0,4.0,3.0,4.0,0.0,0.0,0,1
2380,659151.0,-11.0,-15.0,2.0,2.0,2.0,1.0,0,1
2381,659152.0,8.0,7.0,6.0,7.0,0.0,1.0,0,1
2382,659153.0,7.0,-3.0,5.0,3.0,0.0,0.0,0,1
2383,659154.0,7.0,-2.0,5.0,4.0,1.0,1.0,0,1
2384,659155.0,-9.0,-12.0,2.0,1.0,0.0,1.0,0,1
2385,659156.0,16.0,-10.0,6.0,3.0,3.0,0.0,0,1
2386,659157.0,0.0,16.0,4.0,7.0,0.0,3.0,0,1
2387,659158.0,1.0,9.0,4.0,5.0,1.0,0.0,0,1
2388,659159.0,-11.0,8.0,2.0,7.0,0.0,3.0,0,1
2389,659160.0,7.0,17.0,6.0,7.0,1.0,1.0,0,1
2390,659161.0,2.0,-8.0,3.0,2.0,0.0,1.0,0,1
2391,659162.0,1.0,-9.0,3.0,3.0,1.0,1.0,0,1
2392,659163.0,-10.0,-1.0,2.0,3.0,0.0,2.0,0,1
2393,659164.0,5.0,-6.0,4.0,3.0,1.0,0.0,0,1
2394,659165.0,0.0,-1.0,4.0,3.0,0.0,1.0,0,1
2395,659166.0,0.0,10.0,4.0,5.0,1.0,1.0,0,1
2396,659167.0,-8.0,-12.0,2.0,2.0,1.0,0.0,0,1
2397,659168.0,9.0,14.0,5.0,6.0,0.0,3.0,0,1
2398,659169.0,10.0,-1.0,5.0,3.0,2.0,1.0,0,1
2399,659170.0,-15.0,3.0,1.0,4.0,0.0,2.0,0,1
2400,659171.0,-2.0,2.0,2.0,4.0,0.0,1.0,0,1
2401,659172.0,-11.0,-10.0,2.0,3.0,2.0,1.0,0,1
2402,659173.0,10.0,8.0,6.0,7.0,2.0,0.0,0,1
2403,659174.0,14.0,0.0,6.0,3.0,3.0,0.0,0,1
2404,659175.0,-10.0,7.0,1.0,4.0,0.0,1.0,0,1
2405,659176.0,-8.0,-11.0,4.0,2.0,2.0,1.0,0,1
2406,659177.0,2.0,-6.0,5.0,2.0,1.0,0.0,0,1
2407,659178.0,9.0,9.0,7.0,5.0,1.0,2.0,0,1
2408,659179.0,-8.0,-15.0,3.0,1.0,2.0,1.0,0,1
2409,659180.0,6.0,-5.0,7.0,4.0,1.0,1.0,0,1
2410,659181.0,6.0,12.0,5.0,7.0,0.0,0.0,0,1
2411,659182.0,-7.0,9.0,3.0,5.0,0.0,2.0,0,1
2412,659183.0,-10.0,0.0,2.0,2.0,1.0,0.0,0,1
2413,659184.0,7.0,0.0,4.0,5.0,1.0,0.0,0,1
2414,659305.0,-6.0,-11.0,2.0,1.0,0.0,1.0,0,1
2415,659366.0,1.0,8.0,3.0,6.0,0.0,3.0,0,1
2416,659367.0,-2.0,-13.0,3.0,2.0,0.0,2.0,0,1
2417,659368.0,12.0,22.0,5.0,7.0,2.0,1.0,0,1
